VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,     "probe1"     ,     "probe2"     ,     "probe3"     ,     "probe4"     ,     "probe5"     ,     "probe6"     ,     "probe7"     ,     "probe8"     ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoW]"  ,  "relrms[RhoE]"  
       1020,           0,          99,      -8.101842294,      -5.596351298,      -5.447039969,      -5.489240237,       -1.20422099,       362.5755528,       1.446572088,   0.0004611690308,   5.029765487e-05,  -1.355602654e-06,     0.00256765394,  -0.0002420247221,       1.446572088,   5.029765487e-05,   0.0004611690308,   0.0003188012782,              -nan,       18179.63124,       3073.062544,        48453.4531,       93398.01315,       101105.7866,       100514.5054,       96047.16856,       93171.07537,      -3.348482342,      -3.556283915,      -3.172479585,      -3.153500859,      -1.798680589
       1021,           0,          99,      -8.099995375,      -5.578277807,      -5.441328307,      -5.477695145,      -1.238481872,       362.5755528,       1.446444874,   0.0004228167871,   4.620100694e-06,  -1.346477299e-06,    0.002346164265,   3.011675338e-05,       1.446444874,   4.620100694e-06,   0.0004228167871,   0.0002923144842,              -nan,       20087.61057,       1974.579526,       46776.94349,        93093.8449,       100777.3036,        100504.298,       96216.48247,       93261.74811,      -3.351693117,       -3.54482116,      -3.172608877,      -3.142568247,      -1.836899899
       1022,           0,          99,       -8.14048297,      -5.616892098,      -5.508374889,      -5.477563797,      -1.261869207,       362.5755528,       1.446348753,   0.0003653372247,  -4.068612455e-05,  -1.336791394e-06,    0.002023369149,   0.0003017030369,       1.446348753,  -4.068612455e-05,   0.0003653372247,   0.0002525927609,              -nan,       21527.68926,       1219.215712,       44908.81626,       92819.78192,       100472.7479,       100442.2087,       96392.22814,        93344.9302,      -3.398216301,       -3.59062515,      -3.245844687,      -3.144818016,      -1.864471684
       1023,           0,          99,      -8.116612701,        -5.5861263,      -5.459822629,      -5.479011062,      -1.247529751,       362.5755528,       1.446283988,   0.0002956651889,  -8.553675479e-05,  -1.326425887e-06,     0.00163817385,   0.0005693141797,       1.446283988,  -8.553675479e-05,   0.0002956651889,   0.0002044309356,              -nan,       22668.93676,       741.4664797,        42801.8333,       92551.23687,       100216.4295,       100327.4565,       96565.74191,       93417.79383,      -3.380966321,      -3.567162689,      -3.204483538,      -3.149928224,      -1.854004231
       1024,           0,          99,      -8.048735717,      -5.498694665,      -5.349745383,        -5.4438314,      -1.192463025,       362.5755528,       1.446243445,   0.0002195020249,  -0.0001299147113,  -1.315650223e-06,    0.001222408851,   0.0008322107988,       1.446243445,  -0.0001299147113,   0.0002195020249,   0.0001517739117,              -nan,       23683.20584,       453.4203606,       40436.95855,       92267.68846,       100019.9847,       100177.7963,       96727.94019,       93477.60793,      -3.319959648,      -3.486638253,      -3.102061579,      -3.120432171,      -1.801986712
       1025,           0,          99,      -8.066163053,      -5.525273137,      -5.379657919,      -5.446461985,      -1.160126857,       362.5755528,       1.446217958,   0.0001443195151,  -0.0001729569173,  -1.304616159e-06,   0.0008177160126,    0.001085195425,       1.446217958,  -0.0001729569173,   0.0001443195151,   9.979098532e-05,              -nan,       24595.12453,       291.7096618,       37829.86485,       91952.31522,       99890.89064,       100009.0466,       96870.27826,       93522.93051,      -3.344715296,      -3.520079717,      -3.139622347,      -3.130589446,      -1.772644487
       1026,           0,          99,      -8.170817669,      -5.631214545,      -5.537968755,       -5.50311405,      -1.226652997,       362.5755528,       1.446196593,   7.635141072e-05,  -0.0002139005673,  -1.293615533e-06,   0.0004580577799,    0.001325129611,       1.446196593,  -0.0002139005673,   7.635141072e-05,   5.279462769e-05,              -nan,       25216.73009,       235.3510389,       35004.29173,       91596.26949,       99820.11962,       99825.48002,       96984.26088,       93553.66022,      -3.456827455,      -3.632568645,      -3.305022217,      -3.196317307,      -1.842130788
       1027,           0,          99,      -8.124393203,      -5.614838327,       -5.47265654,      -5.494175958,      -1.246690111,       362.5755528,       1.446173477,   2.073017752e-05,  -0.0002536383482,  -1.282806887e-06,   0.0001703490314,    0.001558450885,       1.446173477,  -0.0002536383482,   2.073017752e-05,   1.433450263e-05,              -nan,       25087.03076,       282.9997863,       31974.50528,       91194.18563,       99793.64327,       99623.86372,       97064.44028,         93570.359,      -3.417742807,      -3.622159137,      -3.246082485,      -3.197272363,      -1.864723373
       1028,           0,          99,      -8.155518328,      -5.630426667,      -5.492528617,      -5.502199943,        -1.2386105,       362.5755528,       1.446149859,  -1.693096278e-05,  -0.0002926671037,  -1.272366297e-06,  -1.760616716e-05,    0.001789175827,       1.446149859,  -0.0002926671037,  -1.693096278e-05,  -1.170761292e-05,              -nan,        23748.5507,       465.6790344,       28770.33836,        90757.5286,       99796.43594,       99408.67753,       97107.69807,       93574.28874,      -3.456099071,      -3.643291859,      -3.271885127,      -3.215324694,      -1.859177637
       1029,           0,          99,       -8.18944715,      -5.631115217,      -5.513168142,      -5.508179096,      -1.285672493,       362.5755528,       1.446129708,  -3.543910783e-05,  -0.0003307967359,  -1.262507607e-06,  -0.0001031555565,     0.00201745393,       1.446129708,  -0.0003307967359,  -3.543910783e-05,  -2.450617508e-05,              -nan,       21333.14518,       816.8679189,       25498.18832,       90308.01395,       99812.77809,        99186.7347,       97114.50732,       93566.76578,      -3.497441942,      -3.649567896,      -3.298195219,      -3.231368143,       -1.90949853
       1030,           0,          99,      -8.194602385,      -5.665461966,      -5.522915883,      -5.553029473,      -1.308765288,       362.5755528,       1.446117752,  -3.327024775e-05,  -0.0003687961605,  -1.253029922e-06,  -8.181884541e-05,    0.002247822739,       1.446117752,  -0.0003687961605,  -3.327024775e-05,  -2.300659659e-05,              -nan,        18761.2876,       1332.804272,       22316.86565,       89867.38146,       99833.96745,       98966.43285,       97087.15813,       93549.48604,      -3.509939656,      -3.689335108,      -3.313311075,      -3.286518765,      -1.936284704
       1031,           0,          99,      -8.148854805,      -5.626391576,       -5.45332008,      -5.529750555,      -1.285763398,       362.5755528,       1.446118002,  -1.551791824e-05,  -0.0004077162605,  -1.243884728e-06,   1.472534846e-05,    0.002485686777,       1.446118002,  -0.0004077162605,  -1.551791824e-05,  -1.073074135e-05,              -nan,        16787.2717,       1947.885545,       19400.21641,       89454.40191,       99857.68124,       98751.54178,       97029.28468,       93524.71001,      -3.471872512,       -3.65602085,      -3.248244288,      -3.273729652,      -1.918398198
       1032,           0,          99,      -8.174157418,      -5.639230855,      -5.520519819,      -5.504822125,       -1.30204203,       362.5755528,       1.446130573,   1.350467527e-05,  -0.0004476829645,  -1.235118906e-06,   0.0001612604114,      0.0027307524,       1.446130573,  -0.0004476829645,   1.350467527e-05,    9.33848957e-06,              -nan,       15561.00959,       2568.545478,       16850.40561,       89062.94703,       99884.14929,       98542.11223,       96944.40008,       93495.05116,      -3.505677805,      -3.675541331,      -3.318788202,      -3.259212833,      -1.942261729
       1033,           0,          99,      -8.042882441,      -5.504224125,      -5.345261198,      -5.461895835,      -1.172486127,       362.5755528,       1.446150825,    4.66716312e-05,   -0.000488439718,  -1.226397874e-06,   0.0003194900721,    0.002980327726,       1.446150825,   -0.000488439718,    4.66716312e-05,    3.22730039e-05,              -nan,       14899.73772,       3174.680099,        14696.3211,        88702.2929,       99914.68883,        98336.9874,       96836.57344,       93462.98887,      -3.382643497,      -3.547465975,      -3.146461737,      -3.225736622,      -1.821070713
       1034,           0,          99,      -8.061466068,      -5.521933857,      -5.375187311,      -5.479884617,      -1.171896499,       362.5755528,       1.446172791,   7.672448526e-05,  -0.0005298360673,  -1.217763256e-06,   0.0004524671798,    0.003232122272,       1.446172791,  -0.0005298360673,   7.672448526e-05,   5.305347034e-05,              -nan,       14545.99546,       3805.098773,        12918.7718,       88395.41002,       99943.64925,       98137.86161,       96710.35155,       93430.80428,       -3.40750205,      -3.570941874,      -3.180396199,      -3.252506894,      -1.826662803
       1035,           0,          99,      -8.132778873,      -5.594483799,      -5.434577124,      -5.519589462,      -1.191677289,       362.5755528,       1.446189025,   9.842465938e-05,  -0.0005710873456,  -1.209129393e-06,   0.0005359527718,    0.003480076471,       1.446189025,  -0.0005710873456,   9.842465938e-05,   6.805794934e-05,              -nan,       14223.93325,       4493.703216,       11460.69903,       88174.77824,       99959.84735,       97945.45628,       96571.18974,       93400.45607,      -3.484169186,      -3.648585235,      -3.243633236,      -3.300318691,      -1.852193544
       1036,           0,          99,      -8.213568126,      -5.653982197,      -5.552665394,      -5.527775655,      -1.311753371,       362.5755528,       1.446194836,   0.0001078261583,  -0.0006120824567,  -1.200420765e-06,   0.0005531230568,    0.003722464557,       1.446194836,  -0.0006120824567,   0.0001078261583,   7.455852806e-05,              -nan,       13718.50149,       5294.660819,       10260.10565,       88065.49217,       99954.36925,       97758.81934,       96423.84951,       93373.92897,      -3.569692596,      -3.712978322,       -3.36553426,      -3.315813473,      -1.977847613
       1037,           0,          99,      -8.163839482,      -5.631128684,      -5.483050596,      -5.532988599,      -1.280016119,       362.5755528,       1.446188991,   0.0001036474723,  -0.0006510871281,  -1.191873327e-06,   0.0005013794087,    0.003949309782,       1.446188991,  -0.0006510871281,   0.0001036474723,    7.16693827e-05,              -nan,       12882.94077,       6259.766295,       9259.428587,       88077.51976,       99910.52753,        97576.9289,       96273.91211,       93353.78917,      -3.524116609,      -3.694953075,      -3.299620234,      -3.327559333,      -1.951271649
       1038,           0,          99,      -8.182456301,      -5.654056899,      -5.508123252,      -5.531712429,      -1.302537806,       362.5755528,       1.446171543,   8.644695052e-05,   -0.000689705598,   -1.18261537e-06,   0.0003862683186,    0.004170395275,       1.446171543,   -0.000689705598,   8.644695052e-05,   5.977641512e-05,              -nan,       11701.45397,       7405.212153,       8409.733521,       88206.72135,       99810.31102,       97398.73712,       96127.03104,       93342.67894,      -3.546042811,       -3.72254023,      -3.328144249,      -3.332311572,      -1.978358556
       1039,           0,          99,      -8.207214696,      -5.654754386,      -5.533533859,      -5.516049953,      -1.300860037,       362.5755528,       1.446145726,   6.089998207e-05,  -0.0007275362572,  -1.172908335e-06,   0.0002346289685,    0.004385165506,       1.446145726,  -0.0007275362572,   6.089998207e-05,   4.211192619e-05,              -nan,       10338.68338,       8708.584381,       7670.296479,       88424.96173,       99644.25665,       97223.03599,       95987.29548,       93342.55101,      -3.572978661,      -3.727292629,      -3.355929395,      -3.322341563,       -1.97989753
       1040,           0,          99,      -8.173377269,      -5.662518735,      -5.515276055,      -5.540347578,      -1.260226753,       362.5755528,       1.446116195,   3.205103261e-05,  -0.0007651226312,    -1.1627115e-06,   7.328627611e-05,    0.004599134607,       1.446116195,  -0.0007651226312,   3.205103261e-05,   2.216352512e-05,              -nan,       9118.895518,       10140.07283,        7008.62068,       88675.98082,       99408.59213,        97044.5119,       95859.16874,       93354.84644,      -3.540559203,      -3.738497636,      -3.339415923,      -3.352304912,      -1.941839609
       1041,           0,          99,      -8.186619307,      -5.639223403,      -5.489169412,      -5.524170036,      -1.284511471,       362.5755528,       1.446090072,   5.435697338e-06,  -0.0008042681801,  -1.151964849e-06,  -6.883270804e-05,    0.004824700546,       1.446090072,  -0.0008042681801,   5.435697338e-06,   3.758892648e-06,              -nan,       8403.830321,       11699.56058,       6403.178316,       88894.26287,       99103.61431,       96855.70736,       95745.66153,       93380.19611,      -3.554441903,      -3.717564109,      -3.313799155,      -3.340707077,      -1.967685958
       1042,           0,          99,      -8.078784095,      -5.515006716,      -5.385059479,       -5.44601562,      -1.215990342,       362.5755528,       1.446075585,  -1.281066116e-05,  -0.0008462826829,   -1.14084485e-06,  -0.0001602047799,    0.005070682858,       1.446075585,  -0.0008462826829,  -1.281066116e-05,  -8.858915326e-06,              -nan,       8524.140298,       13423.96719,       5842.439244,       89023.45214,        98725.4688,       96648.86995,       95649.01366,       93418.96773,      -3.447029082,      -3.595181573,      -3.209568172,       -3.26578403,       -1.90041952
       1043,           0,          99,      -8.086854262,      -5.533517854,      -5.392974286,       -5.47997783,      -1.161991106,       362.5755528,       1.446083904,  -2.080992102e-05,  -0.0008930221822,  -1.128951102e-06,  -0.0001923285375,    0.005347310689,       1.446083904,  -0.0008930221822,  -2.080992102e-05,  -1.439053498e-05,              -nan,       9586.184487,       15377.01216,       5331.280515,       89010.38491,       98278.96047,       96417.40709,       95572.70316,       93470.97851,      -3.454975904,      -3.614607802,      -3.218059037,      -3.300950853,      -1.846765299
       1044,           0,          99,      -8.189371735,      -5.654169028,      -5.503051219,       -5.53423616,      -1.227087609,       362.5755528,       1.446123292,  -1.658352377e-05,  -0.0009449512677,  -1.116404861e-06,  -0.0001556180529,    0.005655550326,       1.446123292,  -0.0009449512677,  -1.658352377e-05,  -1.146757255e-05,              -nan,       11410.81451,       17622.26558,       4900.876269,       88818.21646,       97772.43042,       96156.97792,       95513.39411,       93534.93321,      -3.556877551,      -3.734917847,      -3.330497116,      -3.354789969,      -1.910769816
       1045,           0,          99,      -8.162128027,      -5.627621016,      -5.474387802,      -5.492810533,      -1.263882596,       362.5755528,       1.446197761,   3.391978865e-07,   -0.001002418464,  -1.103162991e-06,  -4.774952001e-05,      0.0059944646,       1.446197761,   -0.001002418464,   3.391978865e-07,   2.345446077e-07,              -nan,       13720.23458,       20021.15438,       4601.394779,       88442.61357,       97211.64417,         95878.779,       95473.95006,       93608.40533,      -3.528881037,      -3.708250853,      -3.303302025,      -3.310204895,      -1.946925782
       1046,           0,          99,      -8.202003859,      -5.649756897,      -5.542432263,      -5.520631008,      -1.272348128,       362.5755528,       1.446307308,   2.926594364e-05,   -0.001063557299,   -1.08931484e-06,   0.0001275949061,    0.006349951483,       1.446307308,   -0.001063557299,   2.926594364e-05,   2.023494142e-05,              -nan,       16113.82345,       22403.66536,       4494.149752,       87912.16051,       96614.31433,       95594.52883,       95454.95136,       93688.57898,      -3.567409449,      -3.729333697,      -3.372085593,      -3.335575921,      -1.953731211
       1047,           0,          99,      -8.141364866,      -5.621385648,      -5.478553034,      -5.497779484,      -1.238985489,       362.5755528,         1.4464421,   6.697190857e-05,    -0.00112607866,  -1.075289037e-06,   0.0003531799793,    0.006705364321,         1.4464421,    -0.00112607866,   6.697190857e-05,   4.630113337e-05,              -nan,       18047.08484,       24623.88277,       4661.417831,       87281.53442,       95999.67137,       95321.25441,       95453.96027,       93772.58245,      -3.504889381,      -3.699225786,      -3.307674657,      -3.311497066,      -1.917695532
       1048,           0,          99,      -8.161313505,      -5.635281103,      -5.486995225,      -5.486339301,      -1.267622719,       362.5755528,       1.446588233,   0.0001122509165,   -0.001186123629,  -1.061063382e-06,   0.0006224766943,    0.007036216339,       1.446588233,   -0.001186123629,   0.0001122509165,    7.75970065e-05,              -nan,       19161.16978,       26592.93908,       5197.672578,       86616.73222,       95398.31974,       95080.59445,       95468.33222,       93857.06567,      -3.522774998,      -3.710911982,      -3.314701663,      -3.297462849,      -1.943418982
       1049,           0,          99,      -8.130905504,      -5.594964159,      -5.476629274,      -5.478682013,        -1.2645989,       362.5755528,       1.446729281,   0.0001626118837,   -0.001239641328,  -1.046213446e-06,    0.000921530285,    0.007317952667,       1.446729281,   -0.001239641328,   0.0001626118837,    0.000112399663,              -nan,       19756.76729,       28234.06964,       6221.680184,       85979.12713,       94838.92344,       94870.99043,       95496.35165,        93938.5373,       -3.49013079,      -3.668274454,      -3.302910593,      -3.285342988,       -1.93772443
       1050,           0,          99,      -8.153878755,       -5.60811684,      -5.511468771,      -5.463952286,      -1.239630002,       362.5755528,       1.446850222,    0.000215215212,   -0.001280015813,  -1.031038855e-06,    0.001234119488,    0.007513645058,       1.446850222,   -0.001280015813,    0.000215215212,   0.0001487474022,              -nan,       20606.70481,        29421.2879,       7821.056111,       85419.28853,       94347.46953,       94697.48553,       95537.67559,       94013.93421,      -3.511342733,      -3.679747045,      -3.336516725,      -3.264235346,      -1.911304207
       1051,           0,          99,      -7.996760839,      -5.461911027,      -5.299864855,      -5.403143964,      -1.137233983,       362.5755528,        1.44693754,   0.0002690547926,   -0.001303702095,  -1.015503406e-06,    0.001553128067,    0.007604584976,        1.44693754,   -0.001303702095,   0.0002690547926,   0.0001859477588,              -nan,        22666.1666,       30357.24528,         10044.385,       84962.13541,       93942.30844,        94573.7895,        95588.4888,       94080.47437,      -3.353456358,      -3.532783609,      -3.122764832,      -3.195323889,      -1.808064376
       1052,           0,          99,      -8.062170586,      -5.521310639,      -5.399626967,      -5.407101309,      -1.152253283,       362.5755528,       1.446986734,   0.0003220058218,   -0.001306318903,  -9.997723256e-07,    0.001865570378,    0.007568988695,       1.446986734,   -0.001306318903,   0.0003220058218,   0.0002225354346,              -nan,       26331.62079,       30990.86268,       12760.58254,       84609.55524,       93630.95107,       94515.38905,       95645.47819,       94135.85611,      -3.418826277,      -3.591894272,      -3.220719114,      -3.189519129,      -1.822861248
